body,title,url 
"  

Tabasco suma 11 mil 444 casos confirmados y mil 118 fallecimientos por Covid-19 al 3 de julio. La incidencia de Covid-19 en la entidad es de 440.90 casos por cada 100 mil habitantes.

De acuerdo con el reporte del día de este día de la Secretaría de Salud federal, en la entidad hay 2 mil 862 casos sospechosos y 11 mil 433 negativos.

El 31 de marzo pasado se registró la primera muerte por coronavirus en Tabasco.

La Secretaría de Salud del gobierno federal informó que al 3 de julio hay registro de 29 mil 843  muertos y 245 mil 251 casos confirmados acumulados de coronavirus en México.

Lee también: Con 245 mil, México supera los casos Covid de Italia; ya es lugar 9 global

Casos de coronavirus en Quintana Roo al 3 de julio

Quintana Roo tiene un registro de 4 mil 074 casos confirmados de coronavirus y 608 muertos, esto de acuerdo con el reporte sobre Covid-19, emitido por la Secretaría de Salud del gobierno federal.

Además, en Quintana Roo se tienen registrados 3 mil 043 casos negativos y 608 casos sospechosos de coronavirus.

QRoo tiene una tasa de incidencia de coronavirus de 236.41 casos por cada 100 mil habitantes.

Coronavirus en Yucatán al 3 de julio

Yucatán suma 4 mil 841 casos confirmados de coronavirus y 477 muertos por Covid-19, de acuerdo con los datos de la Dirección General de Epidemiología.

En Yucatán se estudian 755 casos sospechosos y 5 mil 870 personas a las que se les realizó la prueba dieron negativo.

La tasa de incidencia de Covid-19 en Yucatán es de 214.29 casos por cada 100 mil habitantes.

Lee también: ¿Cuándo pagarán a los adultos mayores la pensión?

En el estado se han registrado varias agresiones a personal sanitario, por parte de la población que teme contagiarse de Covid-19.

El 15 de abril se denunció en redes sociales que una pizzería en Mérida le negó el servicio a una enfermera del IMSS.

El 5 de abril pasado, un enfermero del IMSS denunció en redes sociales la agresión de la que fue objeto al salir de trabajar. Los hechos ocurrieron la noche del sábado 4 de abril cuando un par de sujetos que viajaban en motocicleta le arrojaron huevos y se burlaron de él.

El 8 de abril se denunció la agresión que sufrió Ligia Kantun, una enfermera instrumentista, a quien un desconocido le lanzó café caliente mientras le gritó ""nos vas a contagiar a todos"".

Coronavirus en Campeche al 3 de julio

Campeche es el estado de la Península de Yucatán con menos casos confirmados de coronavirus, al sumar 2 mil 170. Además, 234 personas han muerto a causa de la pandemia.

En Campeche se tiene el registro de 531 casos sospechosos y 2 mil 125 personas han dado negativo en la prueba de Covid-19.

La tasa de incidencia de coronavirus en Campeche es de 216.87 casos por cada 100 mil habitantes.

Los datos para este contenido se basan en el reporte y mapa de casos de Covid-19 que elabora la Dirección General de Epidemiología, y que se actualiza diariamente después de las 19 horas.

Con información de UN1ÓN Yucatán

Casos de coronavirus: Yucatán, Tabasco, QRoo y CampecheInfogram
","Casos de Covid-19 en Yucatán, Quintana Roo, Campeche y Tabasco al 3 de julio",http://www.eluniversal.com.mx/estados/casos-de-covid-19-en-yucatan-quintana-roo-campeche-y-tabasco-al-3-de-julio
 ,Ángel Gilberto Adame,http://www.eluniversal.com.mx/autor-opinion/angel-gilberto-adame/la-belisario-para-leona-vicario
"  
Zinacantepec, Méx.- Una jueza del Tribunal de Enjuiciamiento para Adolescentes, del Poder Judicial del Estado de México, sentenció a cinco años en modalidad de Internamiento en el Centro “Quinta del Bosque” a Juan Daniel ""N"" por el delito de homicidio calificado, en contra de Francisco Fernando Tenorio Contreras, exedil de Valle de Chalco, así como por lesiones agravadas y calificadas, en contra de Carlos Alberto Arellano, secretario particular. 
En audiencia vía remota, la jueza acreditó los delitos atribuidos a Juan Daniel ""N"", y señaló al adolescente que en este tiempo de internamiento deberá reflexionar sobre los hechos cometidos, la gravedad de los mismos y el daño ocasionado a las víctimas.
Los hechos ocurrieron el 29 de octubre de 2019 en Geo Villas de la Asunción, municipio de Valle de Chalco, cuando Juan Daniel ""N"" pidió un “aventón” al entonces presidente municipal al término de una gira de trabajo. 
También lee: “El Titino” ordenó muerte de edil de Valle de Chalco, señalan detenidos
El alcalde lo dejó subir a su camioneta, donde viajaba con su chofer y Carlos Alberto, secretario particular. Ya a bordo, Juan Daniel sacó un arma de fuego que disparó primero contra el particular, quien viajaba en la parte trasera de la camioneta, y después contra Tenorio Contreras, que iba en el asiento del copiloto.
Sin embargo, fue hasta el 25 de noviembre que autoridades de la Secretaría de Seguridad Ciudadana lo aprehendieron, luego de que Juan Daniel fue baleado en calles de la alcaldía Tláhuac, cuando admitió ser el autor material del homicidio del exedil. 
También lee: Cae presunto asesino de exedil de Chalco
Durante las audiencias, realizadas a través del Tribunal Electrónico y con el uso de la Firma Electrónica FeJEM, el adolescente permaneció en la sala del juzgado con su defensa, su madre y un representante del DIF, con todas las medidas sanitarias necesarias, enlazados vía remota con la jueza, el representante de la Fiscalía y la asesora jurídica.
Las partes tienen un plazo de 15 días para inconformarse con la sentencia, por lo que en su momento se les notificarán a partir de qué día comenzará a computarse dicho término, en razón a que debido a la contingencia sanitaria, se encuentran suspendidos los términos.

maf/ed
",Dan 5 años de internamiento a adolescente por homicidio de exedil de Valle de Chalco,http://www.eluniversal.com.mx/metropoli/edomex/dan-5-anos-de-internamiento-adolescente-por-homicidio-de-exedil-de-valle-de-chalco
 ,,https://www.revistaclase.mx/gente-con-clase/el-error-que-cometio-paola-rojas-con-sus-hijos-en-su-divorcio
"  

El atentado al secretario Seguridad de Ciudad de México, Omar García Harfuch, tuvo como respuesta inmediata el uso de camionetas Suburban blindadas por parte de miembros del gabinete del presidente Andrés Manuel López Obrador, quienes así llegaron a la celebración del segundo año de su triunfo en las elecciones de 2018. A este sombrío momento se agregan las amenazas de muerte a la titular de la CNDH, Rosario Piedra Ibarra, y al gobernador de Jalisco, Enrique Alfaro Ramírez, por lo que se abre la expectativa de la protección necesaria para figuras expuestas del Senado de la República y de la Cámara de Diputados. Recuérdese que los legisladores son austeros, casi franciscanos, aunque, al menos en la Cámara Alta, de Morena haya quienes tienen escolta pagada por la institución, como consignan desde la bancada de Acción Nacional. ¿Habrá que abrir nuevas partidas para seguridad de los altos funcionarios y legisladores?

La panista que coquetea con los Calderón

Quien generó polémica en las redes sociales fue la senadora panista, Martha Márquez. Nos cuentan que la legisladora se reunió con el expresidente Felipe Calderón y la excandidata presidencial Margarita Zavala en su casa de la Ciudad de México, a pesar de que ambos ya no son integrantes del blanquiazul. Martha Márquez explicó que el bien común y el humanismo real se viven y construyen desde cualquier trinchera, pues la historia de cada persona es la que marca su trascendencia en esta vida. Calificó a Calderón como el mejor presidente de México y a Margarita como una gran mujer y dijo que le motiva aprender y tomar ejemplo del liderazgo de ambos y los une rescatar a México. La pregunta que muchos panistas se hacen es ¿cambiará de partido la senadora?

Tucom contra Morena

Una suma de los partidos de oposición a Morena se perfila en el escenario de la contienda electoral que ya está encima. Sin darle muchas vueltas, nos dicen, todo indica que está la política en una dinámica de Todos Unidos Contra Morena (Tucom). Tanto el dirigente priista Alejandro Moreno Cárdenas, como el dirigente panista Marko Cortés han lanzado al aire la versión como advertencia. Van combinados en variadas contiendas de 2021 para gobernador, diputado federal, diputado local y alcaldes. Falta por ver si eso será suficiente para derrotar al partido en el poder, con todo y que la división interna es fuerte.

Buena noticia para los diplomáticos

En embajadas y consulados de México en el exterior se han detectado varios casos de empleados que fueron contagiados con el Covid-19. No se han dado casos de pérdida de vida, pero sí de hospitalizaciones. Ante esto, la Dirección General del Servicio Exterior y Recursos Humanos, de la Secretaría de Relaciones Exteriores, envió ayer a las representaciones diplomáticas un aviso de que la póliza de seguro que tienen los empleados en el exterior les cubre la enfermedad al 100% y los funcionarios están asegurados hasta por 1.5 millón de dólares. Buena noticia para el personal acreditado en el exterior, mala para los que desean mantener la creencia de que en la 4T los servidores viven solo de maíz y frijoles.
",Las Suburban blindadas regresan en la 4T,https://www.eluniversal.com.mx/opinion/periodistas-el-universal/las-suburban-blindadas-regresan-en-la-4t
"   0 % PULSO SOCIAL0 Stranger Things es considerada una de las mejores series de los últimos tiempos. Lo tiene todo: suspenso, drama, ciencia ficción, una trama original y buenas actuaciones. La tercera temporada fue una montaña rusa de emociones y los fans ya esperan ansiosos la cuarta entrega.
La situación se ha vuelto un poco complicada debido a la pandemia por Covid-19, ya que ha retrasado a toda la producción de televisión y cine, así que tendremos que esperar un poco más para reencontrarnos con Eleven, Mike, Will, Dustin y Lucas.
Además, el final de la tercera temporada nos dejó con muchas preguntas por responder, sobre todo la situación de Hooper. Aunque la información nos llega a cuentagotas, en De10.mx te contamos todo lo que se ha revelado hasta ahora de la cuarta temporada de Stranger Things…
1. Primera lectura de guiones
El 3 de marzo de 2020 se presentó un video granado al estilo de una cinta de VHS, para dar a conocer la primera lectura de los guiones de la cuarta temporada por parte del elenco.


 
2. Retrasos en el rodaje de Stranger Things 4
La pandemia por Covid-19 ocasionó que se detuviera el rodaje de la cuarta temporada. En un panel virtual, el actor Gaten Matarazzo indicó que iban a la mitad del rodaje y tuvieron que detener todo. Les comentaron que serían dos semanas y ahora ya van más de tres meses.
3. ¿Cuándo inicia Stranger Things 4?
Ross y Matt Duffer han señalado que la cuarta temporada de esta serie se estrenará en el 2021, pues la pandemia por Covid-19 ha retrasado toda la producción. Así que tendremos que esperar hasta el próximo año para seguir a Eleven y sus amigos en la lucha contra el Demogorgon.


 
4. Primer teaser de Stranger Things 4
El 14 de febrero fue lanzado el primer teaser de la cuarta temporada titulado “Desde Rusia con amor…” en un juego de palabras por el día de San Valentín. El avance presenta al jefe de la policía de Hawkins, Jim Hooper, a quien creíamos muerto. Al parecer sobrevivió a la explosión del episodio final de la temporada 3, pero el impacto lo envió a la dimensión del Upside Down, en la que habría sido hallado por los soviéticos.


 
5. ¿Cuántos capítulos tendrá Stranger Things 4?
Los hermanos Duffer adelantaron que la nueva entrega constará de nueve capítulos donde veríamos el posible rescate de Jim Hooper, quien estaría en Rusia.
Stranger Things 4: the complete season. #ST4 pic.twitter.com/DAjQFnPVGq
— stranger writers (@strangerwriters) June 18, 2020
 El amor de Nancy y Jonathan de ""Stranger Things"" en la vida real
6. El nombre del primer episodio
El primer episodio de la cuarta temporada se titula The Hellfire Club, una clara referencia a los X-Men. El Club del Fuego Infernal es una institución ficticia que a menudo enfrenta a los superhéroes mutantes de Marvel. Aparentemente son una sociedad de élite mundial pero su círculo interno intenta influir en los acontecimientos mundiales. ¿Estará ligado con los villanos de la nueva temporada de Stranger Things?
looking for new members... are you in? pic.twitter.com/P1xAWNUPss
— stranger writers (@strangerwriters) November 7, 2019
 
7. Stranger Things se centrará en Will
Hubo un momento en que la biografía de la cuenta oficial de Twitter de la serie decía “It’s Will season”, lo que se traduce como “es la temporada de Will”, lo que nos podría indicar que en esta nueva entrega este personaje tomará más relevancia.
8. ¿La historia no continuará en Hawkins?
A través de un tweet nos enteramos que tal vez Hawkins ya no sea el escenario principal de la historia, pues entre la mudanza de los Byers y la trama soviética, el centro de la acción en la serie se va a alejar del pueblecillo de Indiana.
we're not in hawkins anymore pic.twitter.com/Y4hayuPKvu
— Stranger Things (@Stranger_Things) September 30, 2019
 
9. Estrella invitada
Los hermanos Duffer revelaron que esta temporada contará con una participación muy especial. “Tenemos un par de cameos especiales. Es una forma realmente divertida de conocer a uno de tus ídolos. Sabes, escribes un papel para ellos y les preguntas si quieren hacerlo”, revelaron.
10. “Pasa por el túnel”
Los escritores de la serie escribieron en Twitter: “goes through tunnel and loses service” (pasa por el túnel y pierde el servicio), lo que de inmediato dio una pista de lo que ocurriría en la cuarta temporada. Es probable que Hooper intente escapar de la prisión en la que está para tratar de regresar a Estados Unidos o quizás alguien intente rescatarlo.
In season 4, *goes through tunnel and loses service*
— stranger writers (@strangerwriters) June 20, 2020
 
 
VIDEO:


",,https://de10.com.mx/top-10/stranger-things-4-lo-que-se-ha-filtrado-de-la-nueva-temporada
 ,,https://www.avisooportuno.mx/informacion/imagenes-promocionales
"  

Washington.— Jesús Chuy García (Los Pinos, Durango, 1956) es uno de los congresistas demócratas más franco y directo en la defensa de los migrantes y la comunidad mexicana en Estados Unidos. Representante por Illinois, donde compitió por la alcaldía en 2015, fue uno de los firmantes de la carta que el Caucus Hispano envió al presidente Donald Trump exigiéndole que cancelara el encuentro con su homólogo mexicano, Andrés Manuel López Obrador, y que en caso de que se produjera hablaran del tema migratorio.

“Nuestra gran preocupación es que el encuentro se vaya a manipular por parte de Trump y su campaña para tratar de extraer votos de las comunidades latinas en Estados Unidos, en particular de los mexicanos o mexicoamericanos”, confesó en entrevista telefónica con EL UNIVERSAL.

Leyendo la carta del Caucus Hispano daba la sensación que se enviaba a Trump, pero que se dirigía a López Obrador, para decirle a qué se está exponiendo.

—Le estamos advirtiendo al presidente López Obrador muy claramente de las realidades que viven las comunidades inmigrantes y mexicanas en Estados Unidos, y que si viene a reunirse con el presidente Trump tiene la obligación moral de tratar estos temas de gran importancia, porque si no parece que la visita es solamente para poner una cara bonita a lo que ha sido un terror en términos de la realidad que ha vivido la comunidad inmigrante, y especialmente la mexicana, en EU.
 También lee: ""Usted es quien traicionó a la izquierda""; Barbosa responde a Aureoles y defiende a AMLO

Como líder de la comunidad mexicana y mexicoamericana, ¿cómo siente que el presidente de México venga a Washington, con los efectos que puede tener?

—Para mí es muy decepcionante saber que López Obrador ha accedido a visitar al presidente que más ha insultado a México, a los mexicanos y a los mexicoamericanos, a los que tenemos raíces en ese país. Hasta ahora ha permanecido muy callado ante todas las acciones que ha tomado Trump, que han dañado y que están lastimando al pueblo que muchos de nosotros representamos en el Congreso. No ha habido ningún otro grupo étnico o racial que ha sufrido las agresiones en manos de Trump en EU como nuestra comunidad.

Cuando se presentó a las elecciones, Trump llamó directamente violadores y criminales a los mexicanos. En ese contexto, ¿cree que López Obrador debe venir a visitarlo aunque no se haya disculpado ni retractado?

—Me gustaría que el presidente López Obrador planteara estas cuestiones, todas estas agresiones, y que al concluir sus reuniones él nos diga cuál fue el diálogo y si él pidió una disculpa por parte de Trump o no. Porque creo que si va a haber un mayor acercamiento entre ambas sociedades, entre los líderes de ambos países, y si en realidad estamos integrando a los países, a sus pueblos y sus economías, tiene que haber respeto y trato justo para todos los integrantes de esta sociedad.
 También lee: Piden que AMLO exija a Trump detener tráfico de armas a México

López Obrador ha dicho que, contrariamente a lo que se pueda pensar, Trump se ha portado muy bien con México y hay respeto al país y entre gobiernos. ¿Qué responde a eso?

—La realidad que nosotros hemos vivido es muy distinta a las palabras que utiliza el presidente López Obrador al describir al presidente y a su administración, debido a las realidades y las agresiones que nosotros hemos vivido en Estados Unidos.

Le siento enojado, enfadado con esta visita.

—Hay mucha legitimidad, como congresista que representa a una de las comunidades mexicanas y mexicoamericanas más grandes en Estados Unidos en el Congreso, por mi distrito (distrito 4 de Illinois, de población mayoritariamente hispana), y todas las otras comunidades que representan los miembros del Caucus Hispano.

Nuestra perspectiva se basa en lo que vive nuestra comunidad en Estados Unidos, los ataques verbales, las amenazas, las iniciativas administrativas del presidente, las batallas en las cortes federales, incluso en la Suprema Corte en los casos del censo y de DACA, que nos motivan y nos fuerzan a alzar nuestras voces. Este es un foro único para presentar nuestras quejas y lo que ha sufrido la gente que nosotros representamos en el Congreso. Por eso hacemos las preguntas que estamos haciendo, porque cuestionamos las motivaciones de la invitación del presidente Trump.
 También lee: Aureoles pide a AMLO actuar con dignidad en su encuentro con Trump

López Obrador dice que no tiene intención de hablar con el exvicepresidente Biden, tampoco ha contactado con nadie del Partido Demócrata, no está previsto ni que llame a la presidenta de la Cámara de Representantes, Nancy Pelosi. ¿Cómo ve esa postura?

—Para nosotros señala que López Obrador o se está prestando a los deseos de Trump o no tiene conocimientos de las realidades que vivimos nosotros en EU. O no quiere saberlo.

Me da a entender que, a pesar que dijo que iba a ser un presidente que iba a proteger a los migrantes, usted cree que López Obrador no lo está haciendo.

—No hemos visto a un defensor de los derechos humanos, de la gente que tiene raíces en México o de nacionales mexicanos que están sufriendo en EU, o de las comunidades que están entre las mejores aliadas del pueblo mexicano en EU.
",“AMLO va a EU a hacerle el juego a Donald Trump”: representante demócrata ,https://www.eluniversal.com.mx/mundo/amlo-va-eu-hacerle-el-juego-donald-trump-representante-democrata
"  
El Cruz Azul se presentó en la Copa por México ante Pumas en Ciudad Universitaria y tanto la juventud como la experiencia aprovecharon para golear a los locales.
Pese a que los felinos abrieron el marcador muy rápido, a los 3 minutos con gol de Carlos González, el resultado fue muy distinto tras los 90 minutos.
Lee también: Aficionado de Pumas fue a CU sin saber que no podía entrar al estadio
Al 10' y al 40' Josué Reyes marcó doblete para poner el 1-2 en el marcador. 
Ya en el segundo tiempo, Elías Hernández anotó el 1-3 al minuto 18' y Jonathan Rodríguez sentenció el resultado al 48' con el 1-4 final.
Revisa aquí lo más destacado del partido. 
 ","Pumas vs Cruz Azul, estadísticas y resultado",http://www.eluniversal.com.mx/universal-deportes/futbol/copa-gnp-en-vivo-pumas-vs-cruz-azul
"  
Canadá está en busca de cinco cocineros mexicanos para que trabajen en un restaurante de la comunidad Charlesbourg and Ancienne-Lorette, ubicada en la provincia de Quebec. Las labores iniciarán en septiembre de 2020 y el sueldo será de $40,680 pesos mensuales. 

La oferta fue publicada en el Portal del Empleo, perteneciente a la Secretaría de Trabajo y Previsión Social del gobierno mexicano, por lo que es completamente legal. Si te postulas, ellos te darán la asesoría que necesitas para tramitar tu permiso de trabajo y emigrar. 

Actividades que realizarán los cocineros

Quienes sean contratados deben tener conocimientos culinarios básicos, pero también organización y limpieza para llevar a cabo tareas que incluyen la aplicación de recetas de la cadena Mike Restaurants. Deben garantizar la calidad, higiene y conservación en sus preparaciones. 

Asimismo, tendrán que organizar, desinfectar su área de trabajo y emprender algunas tareas domésticas en la cocina. Se privilegiará a quienes tengan conocimiento de equipos de refrigeración y técnicas de conservación.



Requisitos para trabajar como cocinero en Canadá 

1) Haber estudiado cocina o gastronomía por, al menos, año y medio. Son válidos los diplomas, pero deberá proporcionarse el original y una transcripción de las calificaciones obtenidas. 

2) Si el solicitante no tiene diploma, deberá contar con tres años de experiencia, al menos. 

3) Se requiere conocimiento intermedio del francés, pues debe ser capaz de leer órdenes de los clientes. Si sabe vocabulario especializado en cocina, mejor. El dominio del inglés es un plus, pero no es requisito. 

4) Cartas laborales membretadas que incluyan el nombre la empresa, puesto de trabajo, fechas de inicio y finalización, además de una descripción breve de las labores realizadas. 

5) Pasaporte mexicano vigente al momento de la solicitud y durante el periodo de labores. 

Recomendamos: Solicitan carniceros mexicanos para trabajar en Canadá por $37,788

Características del trabajo en Canadá 

Toma nota: el contrato es por tres años, pero queda abierta la posibilidad para renovarlo. Las labores se inician en septiembre de 2020 y se trabajarán de 30 a 40 horas semanales. El sueldo será de $40,680 pesos mensuales. 


“El empleador comprará el boleto de avión México-Canadá y lo descontará gradualmente al trabajador una vez empiece a recibir su salario”, señala la oferta. 


El restaurante se compromete a ayudar a los trabajadores a encontrar una vivienda accesible para que no gasten de más en su estancia. 

¿Cómo postularse al trabajo en Canadá? 

Usualmente los solicitantes deben presentarse en una Oficina del Servicio Nacional del Empleo. Da clic aquí para ver cuál queda más cerca de tu domicilio. Pero debido a la pandemia por coronavirus, piden que los informes se soliciten por teléfono. 

Da clic en este enlace para descargar la guía de teléfonos y atención por cada estado. Una vez que sepas a qué número marcar, expresa que estás interesado en los trabajos en Canadá. Te dirán qué documentos debes presentar y te guiarán en el proceso de solicitud. 

Los reclutadores proporcionarán un cuestionario migratorio para comprobar que es elegible para tramitar una Autorización de Viaje Electrónica (eTA). 

Para externar tus dudas puedes llamar sin costo al 800 841 2020. Consulta la oferta de empleo AQUÍ. Ábrela en Internet Explorer, pues otros navegadores tienen problemas para abrirla.

Lee: ¿Cómo verificar que una oferta de trabajo en Canadá sea real? 
",,https://www.viveusa.mx/negocios/trabajo-en-canada-para-cocineros-mexicanos-pagan-40680
 ,María Elena Morera,http://www.eluniversal.com.mx/autor-opinion/articulistas/maria-elena-morera
"   0 % PULSO SOCIAL0 Xochimilco es uno de los lugares más representativos y de mayor tradición en la Ciudad de México. Prácticamente lo tiene todo: cultura, antojitos, artesanías y flores que lo llenan todo de color. También cuenta con lugares imperdibles, como sus canales o la isla de las muñecas, eso sin mencionar que es el hogar del ajolote.
Además de sus chinampas, ¿sabías que en Xochimilco se esconde un hermoso Castillo Blanco? Aquí en De10.mx te contamos los detalles…
El enorme castillo se ubica en el barrio de San Diego Tlalcozpan, fundado en el siglo XVIII. La construcción, que tiene toques y estilo medieval, se construyó en la década de 1930 y no hay indicios de que se tratara de un regalo de bodas, el capricho de un enamorado para su amada o alguna otra historia extraordinaria. No hay muchos datos de su historia, pero es una construcción digna de observar.

(Foto: Filemón Alonso Miranda/El Universal)
Este Castillo Blanco se encuentra en la zona chinampera de “San Diego” y sólo puedes verlo desde una trajinera. Se puede acceder a él desde el callejón Tlachitongo, pero no se puede entrar, pues se trata de propiedad privada. En 2017 el sismo dejó algunos daños en su fachada dándole aún más el toque de leyenda urbana, aunque en realidad sea una obra arquitectónica muy peculiar.
Castillos verdaderos que parecen salidos de cuentos de hadas
En algún momento, la alcaldía trató de convertirlo en una biblioteca pública, pero el castillo tiene dueño y no se logró el objetivo.
Si vas a Xochimilco y tomas un viaje en trajinera por sus canales, puedes pedirle a tu lanchero que lo incluya en el trayecto, pues el Castillo Blanco se está convirtiendo en un clásico que no puedes dejar de admirar.

 
 
 

Ver esta publicación en Instagram

Una publicación compartida de Xochilover (@xochilovers) el 24 Oct, 2016 a las 7:24 PDT


 
 
VIDEO:


",,https://de10.com.mx/vivir-bien/el-misterioso-castillo-blanco-que-se-esconde-en-xochimilco
 ,Las Chivas se burlan del Atlas tras ganar el Clásico Tapatío,http://www.eluniversal.com.mx/deportes
"  

El Instituto para la Medición y Evaluación de la Salud (IHME, por sus siglas en inglés) de la Universidad de Washington, con sede en Seattle, que mide y calcula el comportamiento de la pandemia en la mayoría de los países afectados, ha proyectado que el 1º de octubre, México podría tener 88 mil 160 muertos por Covid-19.

La cifra puede parecer exagerada, pero no lo es: en junio se reportaron 17 mil 839 muertes por coronavirus. Un promedio diario de 594. Hasta hoy, llevamos casi 30 mil muertes confirmadas (29 mil 843 hasta ayer). Para que esa proyección se cumpla, de aquí al 30 de septiembre se tendría que reportar un promedio de 651 muertes cada día… apenas 57 más del promedio reportado en junio.

De acuerdo a otra gráfica del IHME, las proyecciones marcan que, si de aquí a octubre predominan medidas de flexibilización y movilidad general, las muertes por SARS-Cov-2 podrían llegar a 151 mil 432. En el peor rango, hasta 223 mil 408.

Por el contrario, si hay medidas restrictivas y uso masivo de tapabocas, podrían ser únicamente 79 mil 751 muertes, con un nivel de 61 mil 079 en el rango más bajo (https://covid19.healthdata.org/mexico).

Entrevisté vía Zoom al doctor Raúl Lozano, Director de Sistemas de Salud del IHME, para hablar del “crecimiento exponencial” del caso México:

1.- La pandemia ha ido incrementando su contagio porque se dio prioridad a no saturar los hospitales, lo que está muy bien, pero se descuidó el aislamiento de los casos no graves, y no se realizaron pruebas masivas para detectar portadores asintomáticos, que probablemente contagiarán a más gente. “El monitoreo no se ha hecho como debiera de hacerse. Le dimos tanta importancia al paciente grave para evitar muertes, que se nos olvidó salvar vidas… antes de que se pongan graves”, me dijo el doctor de origen mexicano.

2.- Fue precipitada la conclusión del confinamiento. Debió extenderse: “Pareciera que había que cumplir la fecha a rajatabla. Me queda muy claro que era muy fuerte la presión económica. Me parece que faltó análisis, faltó reflexión. Yo sí hubiera extendido el distanciamiento social.”

3.- El tapabocas hace la diferencia. “El número de vidas que se puede salvar usando el cubrebocas y detectando contagios a tiempo es vital. Propondría que los funcionarios se hicieran la prueba y que usaran el cubrebocas como ejemplo para toda la población. Con su uso apropiado podríamos bajar hasta tener 60 mil muertes (28 mil menos de las 88 mil proyectadas).”

4.- Se requiere una nueva cuarentena de 42 días. “No es nada más el cubrebocas, es meterse la idea de que tenemos que hacer una cuarentena severa de seis semanas para acompañar el proceso, porque si dejamos al tapabocas solito, no es suficiente.”

En política, a veces surgen ocasiones para rectificar a tiempo. Con las calles llenas de gente que no guarda sana distancia, que no usa cubrebocas, que no cree en el virus, en un país poblado por millones de sedentarios, obesos, hipertensos, fumadores y diabéticos, el Presidente, con su ejemplo, podría ayudar a salvar hasta 28 mil vidas: Andrés Manuel López Obrador debe usar tapabocas y el doctor Hugo López-Gatell también. El primero se lo puede quitar al hablar en las mañaneras y el médico al hacer lo propio en las tardes, pero el resto de sus tiempos públicos deben usarlo y fomentar el uso masivo de dicha prenda.

Supongo que salvar 28 mil vidas es más importante para ambos que cualquier terquedad machista, que cualquier ego trip, que cualquier pose para encerar la imagen de “la investidura presidencial”. De otra manera, tal vez en su informe del 1º de diciembre AMLO tenga que dar cuenta de que, ese día (ojalá que no), ya hay más de 223 mil muertes. Y López-Gatell, él, lamentablemente, estaría muy descompuesto…

 

 
",AMLO y su cubrebocas para salvar 28 mil vidas Covid-19,https://www.eluniversal.com.mx/opinion/juan-pablo-becerra-acosta-m/amlo-y-su-cubrebocas-para-salvar-28-mil-vidas-covid-19
